player_id_cat,gender,date,deposit_approved_sum,withdrawal_approved_sum,turnover_cash_sum,winning_cash_sum,result_cash_sum,NGR_sum,bonus_cash_sum,session_sum
9198,male,2013-08-15,146,0,164,19,-145,146,0,2084
9198,male,2013-08-16,117,0,501,382,-119,118,2,2915
9198,male,2013-08-18,103,0,260,157,-103,103,0,2355
9198,male,2013-08-20,190,263,307,380,73,-73,22,4345
9198,male,2013-08-21,234,458,961,1186,225,-225,0,7640
9198,male,2013-08-22,103,159,221,277,56,-56,0,2697
9198,male,2013-08-23,1025,0,2590,1565,-1025,1025,0,7586
9198,male,2013-08-24,568,877,728,1037,309,-309,0,9453
9198,male,2013-08-25,407,886,462,941,479,-479,0,6348
9198,male,2013-08-26,234,0,445,211,-234,234,0,2788
9198,male,2013-08-27,468,403,1070,1006,-64,65,0,10318
9198,male,2013-08-28,527,871,944,1288,344,-345,0,8783
9198,male,2013-08-29,525,400,808,683,-125,125,0,6964
9198,male,2013-08-30,349,503,607,762,155,-154,6,5585
9198,male,2013-08-31,378,1536,1796,2955,1159,-1159,0,8309
9198,male,2013-09-02,175,0,201,27,-174,174,0,2219
9198,male,2013-09-03,466,596,1012,1141,129,-129,0,7569
9198,male,2013-09-04,408,0,761,352,-409,409,0,4742
9198,male,2013-09-05,351,259,622,531,-91,92,0,4765
9198,male,2013-09-06,353,0,688,732,44,-44,0,5708
9198,male,2013-09-08,732,0,957,226,-731,732,0,6685
9198,male,2013-09-09,118,0,198,80,-118,118,29,2364
9198,male,2013-09-10,103,0,252,149,-103,103,0,2192
9198,male,2013-09-11,73,0,347,274,-73,73,0,6311
9198,male,2013-09-13,103,0,317,213,-104,103,0,3254
9198,male,2013-09-15,88,0,132,44,-88,88,0,4089
9198,male,2013-09-16,177,432,251,506,255,-255,0,2393
9198,male,2013-09-17,405,437,720,752,32,-32,15,8874
9198,male,2013-09-18,470,496,784,810,26,-26,0,6843
9198,male,2013-09-19,190,0,1187,997,-190,190,0,5800
9198,male,2013-09-20,1056,429,2140,1512,-628,628,0,5189
9198,male,2013-09-22,117,0,177,59,-118,117,0,2171
9198,male,2013-09-23,646,0,1067,421,-646,646,0,2566
9198,male,2013-09-24,412,1245,1019,1852,833,-833,0,7458
9198,male,2013-09-25,354,904,578,1128,550,-550,0,4892
9198,male,2013-09-26,589,95,1338,845,-493,493,0,7608
9198,male,2013-09-27,177,0,293,116,-177,177,0,2312
9198,male,2013-10-03,102,406,153,463,310,-310,31,3059
9198,male,2013-10-05,116,348,52,279,227,-227,25,2162
9198,male,2013-10-06,102,0,160,59,-101,101,0,2141
9198,male,2013-10-07,116,221,87,191,104,-104,0,4028
9198,male,2013-10-08,419,800,635,1016,381,-381,0,9180
9198,male,2013-10-09,115,0,281,166,-115,115,0,2399
9198,male,2013-10-13,116,562,689,1133,444,-445,0,3086
9198,male,2013-10-15,232,364,310,442,132,-132,0,5134
9198,male,2013-10-17,87,0,95,8,-87,87,44,2131
9198,male,2013-10-18,116,0,200,83,-117,116,0,2214
9198,male,2013-10-21,87,0,371,283,-88,87,0,2822
9198,male,2013-10-22,292,0,730,438,-292,292,0,5105
9198,male,2013-10-24,351,416,525,589,64,-64,0,4901
9198,male,2013-10-25,103,0,159,56,-103,103,0,2211
9198,male,2013-10-29,102,266,204,368,164,-163,0,2258
9198,male,2013-10-30,102,337,93,328,235,-235,0,2037
9198,male,2013-10-31,175,0,222,47,-175,175,49,2242
9198,male,2013-11-01,306,0,383,77,-306,306,0,4241
9198,male,2013-11-04,191,348,221,378,157,-157,0,4565
9198,male,2013-11-05,88,0,120,32,-88,88,0,2155
9198,male,2013-11-06,617,1580,1307,2271,964,-963,0,7909
9198,male,2013-11-08,177,434,103,360,257,-257,0,2176
9198,male,2013-11-11,176,0,187,11,-176,176,0,3978
9198,male,2013-11-12,132,0,158,25,-133,133,0,2129
9198,male,2013-11-13,132,398,191,457,266,-266,0,2458
9198,male,2013-11-14,117,0,187,71,-116,116,40,2250
9198,male,2013-11-15,103,0,319,214,-105,104,0,2440
9198,male,2013-11-18,103,0,308,205,-103,103,19,2423
9198,male,2013-11-19,74,0,142,68,-74,74,0,2198
9198,male,2013-11-22,236,0,310,75,-235,235,0,2257
9198,male,2013-11-23,178,0,457,278,-179,179,19,2527
9198,male,2013-11-26,74,0,93,20,-73,73,0,2046
9198,male,2013-12-06,104,0,247,143,-104,104,0,2463
9198,male,2013-12-17,271,118,714,561,-153,153,0,4615
9198,male,2013-12-18,120,215,75,169,94,-94,0,2084
9198,male,2013-12-27,767,390,2220,1842,-378,378,0,6021
9198,male,2013-12-31,270,171,330,231,-99,99,0,2592
9201,male,2013-03-04,30,0,51,21,-30,30,0,2355
9202,male,2013-08-28,293,0,1284,998,-286,265,0,9325
9202,male,2013-08-29,146,132,634,620,-14,15,0,8115
9202,male,2013-09-10,147,0,200,55,-145,145,0,2180
9202,male,2013-09-16,148,116,316,282,-34,34,0,611
9202,male,2013-09-21,0,0,0,0,0,0,0,1887
9202,male,2013-09-25,0,0,0,0,0,0,0,1854
9202,male,2013-10-01,293,881,160,748,588,-588,0,381
9202,male,2013-10-04,87,0,375,291,-84,85,5,4576
9202,male,2013-10-25,293,0,806,513,-293,293,24,3261
9202,male,2013-10-26,220,0,433,212,-221,222,0,2622
9202,male,2013-11-28,149,0,236,87,-149,149,0,2704
9202,male,2013-12-23,301,304,629,625,-4,5,0,1115
9202,male,2013-12-24,300,904,2138,2742,604,-604,0,2831
9202,male,2013-12-25,903,1146,4134,4376,242,-242,0,4212
9203,male,2013-08-27,146,0,292,146,-146,146,0,2705
9203,male,2013-10-10,144,0,334,190,-144,144,0,2539
9203,male,2013-10-13,145,0,215,70,-145,145,0,2234
9203,male,2013-10-14,290,0,1012,722,-290,290,0,5437
9203,male,2013-10-16,87,0,1060,972,-88,87,0,4140
9203,male,2013-10-20,0,0,0,0,0,0,0,1857
9203,male,2013-10-26,146,0,737,591,-146,146,5,4505
9203,male,2013-10-27,88,0,19054,21889,2835,-2835,0,18181
9203,male,2013-10-28,0,0,20778,17857,-2921,2921,0,18785
9203,male,2013-11-01,146,0,262,115,-147,147,0,2560
9203,male,2013-11-03,147,0,872,724,-148,147,0,4477
9203,male,2013-11-05,293,0,4334,4041,-293,294,0,7697
9203,male,2013-11-17,59,0,93,34,-59,59,9,2406
9203,male,2013-11-20,383,0,724,342,-382,382,0,6633
9203,male,2013-11-21,147,0,452,305,-147,147,0,2849
9203,male,2013-11-25,59,0,87,28,-59,59,0,2238
9203,male,2013-11-28,149,0,393,244,-149,149,0,5330
9203,male,2013-11-29,60,0,316,256,-60,60,0,2519
9203,male,2013-12-03,163,0,1215,1051,-164,163,0,4575
9203,male,2013-12-04,149,0,289,141,-148,148,0,2834
9203,male,2013-12-06,60,0,864,804,-60,60,0,3692
9203,male,2013-12-07,0,0,0,0,0,0,0,512
9203,male,2013-12-08,344,0,625,356,-269,269,0,6159
9203,male,2013-12-09,150,0,2314,2090,-224,224,46,8444
9204,male,2013-03-20,361,0,536,175,-361,361,0,4883
9204,male,2013-03-24,0,0,15,0,-15,0,0,252
9204,male,2013-03-25,105,0,235,130,-105,99,0,1093
9204,male,2013-03-26,45,0,289,238,-51,45,11,776
9204,male,2013-03-28,30,0,45,14,-31,31,22,341
9204,male,2013-03-29,30,0,119,64,-55,30,0,575
9204,male,2013-04-09,0,0,0,0,0,0,0,195
9204,male,2013-04-10,30,0,71,40,-31,30,0,319
9204,male,2013-04-13,0,0,0,0,0,0,25,25
9204,male,2013-04-15,0,0,0,0,0,0,0,241
9204,male,2013-04-17,105,0,615,507,-108,105,0,4132
9204,male,2013-04-19,30,0,165,135,-30,30,0,483
9204,male,2013-04-20,30,0,91,61,-30,30,0,489
9204,male,2013-04-24,0,0,0,0,0,0,0,178
9204,male,2013-04-25,284,0,1102,821,-281,281,0,2567
9204,male,2013-04-26,178,0,493,312,-181,180,0,1894
9204,male,2013-04-28,30,0,157,127,-30,30,0,654
9204,male,2013-04-29,148,0,1026,878,-148,148,0,6842
9204,male,2013-04-30,59,0,116,56,-60,59,0,1100
9204,male,2013-05-01,30,885,278,1127,849,-855,40,1539
9204,male,2013-05-02,265,177,698,611,-87,88,0,2546
9204,male,2013-05-03,88,0,179,93,-86,86,14,2055
9204,male,2013-05-04,88,0,106,16,-90,89,0,365
9204,male,2013-05-06,0,0,0,0,0,0,0,99
9204,male,2013-05-08,29,0,56,24,-32,30,0,579
9204,male,2013-05-11,29,0,63,34,-29,29,0,534
9204,male,2013-05-13,0,0,48,41,-7,0,0,440
9204,male,2013-05-14,58,0,158,100,-58,58,0,792
9204,male,2013-05-16,29,0,74,45,-29,29,0,532
9204,male,2013-05-17,117,175,179,237,58,-58,40,817
9204,male,2013-05-20,29,0,91,62,-29,29,22,555
9204,male,2013-05-24,117,292,883,1058,175,-175,0,3130
9204,male,2013-05-25,88,125,419,457,38,-38,28,1675
9204,male,2013-05-26,176,382,260,464,204,-205,0,1738
9204,male,2013-05-27,191,0,563,373,-190,191,4,1303
9204,male,2013-05-28,161,0,338,176,-162,162,0,1133
9204,male,2013-05-29,44,0,63,19,-44,44,0,286
9204,male,2013-05-30,118,0,186,67,-119,119,0,835
9204,male,2013-05-31,89,0,162,74,-88,88,0,585
9204,male,2013-06-02,44,0,226,182,-44,45,0,591
9204,male,2013-06-04,103,0,204,101,-103,103,32,668
9204,male,2013-06-07,207,0,584,376,-208,208,0,3302
9204,male,2013-06-08,88,0,105,16,-89,89,0,460
9204,male,2013-06-09,29,0,30,1,-29,29,0,163
9204,male,2013-06-11,29,0,144,115,-29,30,0,547
9204,male,2013-06-12,176,0,647,471,-176,176,43,2893
9204,male,2013-06-13,176,177,519,520,1,-1,0,1906
9204,male,2013-06-14,279,0,408,129,-279,279,0,1776
9204,male,2013-06-15,88,135,156,201,45,-46,0,863
9204,male,2013-06-16,265,326,636,698,62,-62,36,3593
9204,male,2013-06-17,280,386,759,864,105,-105,0,3384
9204,male,2013-06-18,207,185,242,220,-22,22,8,1386
9204,male,2013-06-19,132,193,194,255,61,-61,0,1132
9204,male,2013-06-20,147,0,251,103,-148,148,3,1337
9204,male,2013-06-21,133,145,139,151,12,-12,0,768
9204,male,2013-06-22,29,0,37,8,-29,29,0,218
9204,male,2013-06-24,177,0,659,481,-178,178,0,1989
9204,male,2013-06-25,1366,1338,2110,2081,-29,27,0,7175
9204,male,2013-06-26,1050,2051,2098,3099,1001,-1001,5,5776
9204,male,2013-06-27,612,675,1187,1251,64,-63,0,3440
9204,male,2013-06-28,2220,690,4484,3193,-1291,1291,0,9570
9204,male,2013-06-29,267,1014,346,854,508,-509,0,2051
9204,male,2013-06-30,1099,211,2176,1288,-888,888,0,5353
9204,male,2013-07-01,1607,1335,2683,2412,-271,272,43,7899
9204,male,2013-07-02,1547,952,2723,2128,-595,594,0,7198
9204,male,2013-07-03,841,1554,1175,1888,713,-713,0,5207
9204,male,2013-07-04,1435,716,2498,1778,-720,719,0,5513
9204,male,2013-07-05,1135,358,2436,1660,-776,776,0,4884
9204,male,2013-07-06,652,485,976,808,-168,168,0,3272
9204,male,2013-07-07,690,446,1061,817,-244,244,0,3204
9204,male,2013-07-08,824,714,1558,1978,420,-420,0,5480
9204,male,2013-07-09,769,1573,1248,1523,275,-275,0,4559
9204,male,2013-07-10,1362,1131,2820,2589,-231,230,0,9044
9204,male,2013-07-11,1029,1342,2148,2461,313,-313,0,7116
9204,male,2013-07-12,0,0,33,3,-30,0,0,225
9204,male,2013-07-13,0,0,0,0,0,0,0,65
9204,male,2013-07-14,0,0,0,0,0,0,0,213
9204,male,2013-07-16,0,0,0,0,0,0,0,53
9204,male,2013-07-17,0,0,0,0,0,0,0,120
9204,male,2013-07-18,0,0,0,0,0,0,0,83
9204,male,2013-07-28,0,0,0,0,0,0,9,19
9204,male,2013-07-30,0,0,0,0,0,0,11,90
9204,male,2013-07-31,0,0,0,0,0,0,0,221
9204,male,2013-08-01,573,2091,1008,2526,1518,-1518,0,4096
9204,male,2013-08-02,558,1524,892,1860,968,-968,0,4414
9204,male,2013-08-03,732,590,2310,2167,-143,143,32,6730
9204,male,2013-08-04,849,501,1407,1058,-349,348,0,6426
9204,male,2013-08-05,704,884,1712,1892,180,-180,0,5347
9204,male,2013-08-06,817,706,1433,1322,-111,111,0,6700
9204,male,2013-08-07,703,441,1186,924,-262,263,0,5212
9204,male,2013-08-08,699,559,1165,1026,-139,139,0,3952
9204,male,2013-08-23,220,0,696,476,-220,220,0,1991
9204,male,2013-08-29,0,0,1,0,-1,1,24,129
9204,male,2013-08-31,0,0,0,0,0,0,0,16
9204,male,2013-09-01,988,1005,1425,1442,17,-17,0,5653
9204,male,2013-09-02,553,147,780,375,-405,406,0,2898
9204,male,2013-09-03,379,177,704,502,-202,202,0,4659
9204,male,2013-09-04,204,0,371,168,-203,204,0,1329
9204,male,2013-09-05,497,238,711,451,-260,259,0,3000
9204,male,2013-09-06,68,0,118,167,49,-49,0,588
9204,male,2013-09-07,88,0,108,109,1,-1,0,564
9204,male,2013-09-08,301,0,629,388,-241,241,0,2703
9204,male,2013-09-09,74,236,87,250,163,-162,15,526
9204,male,2013-09-10,274,205,547,478,-69,69,11,2373
9204,male,2013-09-11,76,146,114,184,70,-70,0,746
9204,male,2013-09-12,91,0,370,279,-91,91,0,1809
9204,male,2013-09-13,132,153,265,286,21,-21,0,2483
9204,male,2013-09-14,66,176,39,148,109,-110,0,376
9204,male,2013-09-15,44,0,48,4,-44,44,23,251
9204,male,2013-09-16,152,92,418,359,-59,60,0,2046
9204,male,2013-09-17,297,623,885,1211,326,-326,0,4476
9204,male,2013-09-18,387,387,1710,1709,-1,1,0,10042
9204,male,2013-09-19,131,0,219,89,-130,131,0,1244
9204,male,2013-09-20,38,62,68,92,24,-23,0,348
9204,male,2013-09-24,221,0,798,578,-220,221,0,2333
9204,male,2013-09-25,781,686,1166,1071,-95,95,0,6586
9204,male,2013-10-01,507,587,693,773,80,-80,0,3071
9204,male,2013-10-02,183,0,276,93,-183,183,0,954
9204,male,2013-10-03,64,215,126,277,151,-151,0,730
9204,male,2013-10-04,89,147,69,127,58,-58,0,458
9204,male,2013-10-05,87,349,327,588,261,-262,0,1360
9204,male,2013-10-06,279,0,334,56,-278,279,37,2814
9204,male,2013-10-07,436,423,805,792,-13,13,0,4035
9204,male,2013-10-08,289,560,699,970,271,-271,39,2313
9204,male,2013-10-09,1053,842,2198,1988,-210,210,0,7115
9204,male,2013-10-10,503,561,713,771,58,-58,0,2819
9204,male,2013-10-11,363,342,481,461,-20,21,0,2264
9204,male,2013-10-12,138,75,443,379,-64,64,0,1937
9204,male,2013-10-13,96,0,140,44,-96,96,0,634
9204,male,2013-10-14,203,147,179,123,-56,56,0,715
9204,male,2013-10-15,87,245,142,299,157,-158,14,2207
9204,male,2013-10-16,131,418,183,471,288,-288,39,4024
9204,male,2013-10-17,174,120,244,190,-54,54,0,1088
9204,male,2013-10-18,150,168,213,232,19,-19,0,1109
9204,male,2013-10-19,364,249,466,350,-116,116,10,2283
9204,male,2013-10-20,248,0,434,187,-247,248,0,3573
9204,male,2013-10-21,44,0,57,13,-44,44,0,292
9204,male,2013-10-23,63,0,83,20,-63,64,0,373
9204,male,2013-10-24,102,0,143,41,-102,102,43,483
9204,male,2013-10-25,151,185,141,175,34,-34,0,741
9204,male,2013-11-01,204,0,227,23,-204,204,0,1019
9204,male,2013-11-03,0,0,0,0,0,0,0,34
9204,male,2013-11-05,296,236,435,374,-61,60,0,1816
9204,male,2013-11-06,191,0,343,152,-191,191,0,1504
9204,male,2013-11-12,32,0,46,15,-31,32,17,254
9204,male,2013-11-15,44,60,34,50,16,-16,0,300
9204,male,2013-11-24,267,0,567,301,-266,267,0,1378
9204,male,2013-11-25,696,529,1270,1103,-167,167,0,4351
9204,male,2013-11-26,947,526,1649,1227,-422,421,0,6416
9204,male,2013-11-27,104,64,105,65,-40,41,24,1086
9204,male,2013-11-28,343,694,417,769,352,-351,0,2668
9204,male,2013-11-29,672,1055,1261,1644,383,-384,0,4291
9204,male,2013-11-30,149,107,137,95,-42,42,0,641
9204,male,2013-12-01,60,0,115,55,-60,60,0,389
9204,male,2013-12-02,491,312,1224,1045,-179,179,0,6028
9204,male,2013-12-17,30,0,102,72,-30,30,0,483
9204,male,2013-12-19,180,191,246,256,10,-10,0,858
9204,male,2013-12-20,0,0,0,0,0,0,0,64
9207,male,2013-07-28,44,0,76,31,-45,44,16,521
9208,female,2013-10-07,291,0,731,441,-290,290,0,4800
9208,female,2013-12-03,265,0,323,58,-265,265,0,2952
9209,female,2013-12-20,30,0,33,3,-30,30,0,449
9209,female,2013-12-21,90,0,129,38,-91,91,0,786
9209,female,2013-12-22,30,0,20,45,25,-25,30,163
9209,female,2013-12-23,60,0,184,68,-116,115,0,985
9209,female,2013-12-25,211,0,457,216,-241,211,0,3072
9209,female,2013-12-27,75,120,99,144,45,-45,0,1080
9209,female,2013-12-28,30,0,140,110,-30,30,0,1089
9209,female,2013-12-30,120,0,205,84,-121,120,0,1851
9211,male,2013-11-08,1329,2129,3848,4649,801,-850,0,6201
9211,male,2013-11-09,5055,10788,23812,29546,5734,-5799,0,39582
9211,male,2013-11-10,5379,6913,20338,21874,1536,-1536,0,22838
9211,male,2013-11-11,0,0,0,0,0,0,39,1825
9211,male,2013-11-12,0,0,0,0,0,0,0,2125
9211,male,2013-11-13,0,0,0,0,0,0,0,1845
9211,male,2013-11-14,0,0,0,0,0,0,16,2483
9211,male,2013-11-24,1481,868,2438,2090,-348,348,0,2834
9211,male,2013-11-25,7222,6549,28697,28619,-78,79,33,35925
9211,male,2013-11-26,1776,596,11924,9883,-2041,2041,0,13721
9211,male,2013-11-27,1011,802,3185,2977,-208,208,15,5215
9211,male,2013-12-05,0,0,0,0,0,0,0,1880
9211,male,2013-12-08,808,0,1794,985,-809,809,0,7513
9211,male,2013-12-10,566,0,2143,1577,-566,566,0,6087
9211,male,2013-12-11,1551,0,4422,2871,-1551,1551,0,5396
9213,male,2013-12-05,149,0,606,456,-150,149,0,3843
9215,male,2013-03-03,208,238,654,710,56,-56,0,17109
9215,male,2013-03-04,0,0,49,22,-27,27,0,9518
9215,male,2013-03-05,0,0,0,0,0,0,0,1925
9215,male,2013-03-06,0,0,0,0,0,0,0,6504
9215,male,2013-03-07,0,0,0,0,0,0,0,2044
9215,male,2013-03-09,0,0,5,2,-3,0,12,14162
9215,male,2013-03-11,148,89,216,156,-60,59,0,15144
9215,male,2013-03-15,0,0,5,3,-2,0,0,4772
9215,male,2013-03-20,0,0,16,16,0,0,0,3132
9215,male,2013-03-21,0,0,0,0,0,0,0,1950
9215,male,2013-03-22,0,0,131,44,-87,0,0,7629
9215,male,2013-03-23,0,0,0,0,0,0,0,2685
9215,male,2013-03-24,0,0,5,1,-4,0,0,8125
9215,male,2013-03-25,165,0,335,170,-165,164,8,6691
9215,male,2013-03-26,45,60,64,78,14,-14,0,3946
9215,male,2013-03-27,0,0,0,0,0,0,0,1859
9215,male,2013-03-29,0,0,4,1,-3,0,0,6133
9215,male,2013-03-30,0,0,0,0,0,0,0,2065
9215,male,2013-03-31,0,0,0,0,0,0,38,2291
9215,male,2013-04-01,30,0,62,30,-32,30,0,8667
9215,male,2013-04-03,0,0,0,0,0,0,0,1982
9215,male,2013-04-04,0,0,0,0,0,0,13,1873
9215,male,2013-04-06,219,0,968,748,-220,213,0,17065
9215,male,2013-04-09,90,0,223,130,-93,90,0,7723
9215,male,2013-04-10,90,362,380,648,268,-271,0,10314
9215,male,2013-04-11,45,0,45,0,-45,45,0,8672
9215,male,2013-04-12,0,0,0,0,0,0,0,2157
9215,male,2013-04-13,30,0,86,56,-30,30,0,4795
9215,male,2013-04-15,0,0,1,0,-1,0,0,4379
9215,male,2013-04-16,0,0,0,0,0,0,0,1858
9215,male,2013-04-18,0,0,0,0,0,0,11,3437
9215,male,2013-04-20,0,0,0,0,0,0,0,2054
9215,male,2013-04-21,0,0,0,0,0,0,0,1864
9215,male,2013-04-22,0,0,0,0,0,0,0,2199
9215,male,2013-04-23,0,0,0,0,0,0,0,1943
9215,male,2013-04-24,0,0,0,0,0,0,0,2354
9215,male,2013-04-25,0,0,1,0,-1,0,0,3521
9215,male,2013-04-29,65,0,436,371,-65,65,48,14859
9215,male,2013-04-30,203,354,1205,1448,243,-251,0,37775
9215,male,2013-05-01,44,0,477,402,-75,72,0,17514
9215,male,2013-05-02,138,162,1075,1253,178,-178,37,30301
9215,male,2013-05-03,235,572,643,761,118,-119,0,33355
9215,male,2013-05-04,29,0,38,8,-30,29,13,4914
9215,male,2013-05-05,0,0,0,0,0,0,0,1915
9215,male,2013-05-06,29,0,50,20,-30,29,0,6143
9215,male,2013-05-08,0,0,1,0,-1,0,0,2144
9215,male,2013-05-09,0,0,0,0,0,0,0,1928
9215,male,2013-05-10,87,0,156,69,-87,87,0,12613
9215,male,2013-05-16,0,0,0,0,0,0,0,2045
9215,male,2013-05-17,58,0,258,199,-59,58,0,7446
9215,male,2013-05-20,0,0,0,0,0,0,10,1832
9215,male,2013-05-23,0,0,0,0,0,0,0,5692
9215,male,2013-05-24,682,1548,2356,3286,930,-942,0,28047
9215,male,2013-05-25,391,264,1151,960,-191,185,0,20574
9215,male,2013-05-28,103,0,139,36,-103,103,0,7041
9215,male,2013-05-29,159,0,191,32,-159,159,0,11462
9215,male,2013-05-30,222,0,407,186,-221,221,0,10369
9215,male,2013-05-31,488,976,1272,1916,644,-644,0,40425
9215,male,2013-06-01,0,0,468,397,-71,72,0,21383
9215,male,2013-06-02,177,0,444,183,-261,246,0,18375
9215,male,2013-06-03,0,0,0,0,0,0,32,1911
9216,female,2013-11-05,59,0,267,208,-59,59,0,4099
9217,female,2013-09-14,527,0,7099,6572,-527,527,0,16134
9217,female,2013-09-18,293,323,5194,5223,29,-29,0,8509
9217,female,2013-09-19,0,0,0,0,0,0,0,1885
9217,female,2013-09-23,617,588,8610,8582,-28,29,7,13986
9217,female,2013-09-30,587,0,1353,767,-586,586,0,5022
9217,female,2013-10-03,290,0,1669,1379,-290,291,0,5575
9217,female,2013-10-05,1424,0,4790,3711,-1079,1079,0,14336
9217,female,2013-10-06,0,0,1448,1103,-345,346,0,4441
9217,female,2013-10-09,288,0,871,582,-289,289,0,6362
9217,female,2013-10-12,668,0,1338,670,-668,668,0,8662
9217,female,2013-10-18,116,0,232,116,-116,116,0,4135
9217,female,2013-10-19,117,0,404,287,-117,114,0,4536
9217,female,2013-11-23,59,0,258,199,-59,59,36,3291
9217,female,2013-12-05,60,0,337,278,-59,60,37,6286
9217,female,2013-12-22,151,0,3998,3847,-151,150,0,10551
9217,female,2013-12-23,0,0,0,0,0,0,0,1435
9217,female,2013-12-24,90,0,141,50,-91,90,44,3017
9217,female,2013-12-27,226,0,360,134,-226,226,35,2608
9220,male,2013-07-01,149,1190,4661,5703,1042,-1041,0,11828
9220,male,2013-07-02,446,0,2846,2401,-445,446,0,14013
9220,male,2013-07-03,447,0,1519,1431,-88,88,30,5693
9220,male,2013-07-04,586,598,5548,5200,-348,348,0,16640
9220,male,2013-07-07,267,0,2346,2080,-266,266,38,10558
9220,male,2013-07-09,148,0,696,614,-82,82,0,4390
9220,male,2013-07-10,89,0,1032,877,-155,155,0,10806
9220,male,2013-07-11,119,0,809,690,-119,118,0,11798
9220,male,2013-07-17,89,0,859,796,-63,63,0,4062
9220,male,2013-07-18,0,0,56,29,-27,27,0,2394
9220,male,2013-08-15,268,0,601,333,-268,268,0,8326
9220,male,2013-08-17,88,442,2921,3276,355,-354,8,14763
9220,male,2013-08-18,176,0,1700,1524,-176,176,0,11549
9220,male,2013-09-24,59,0,153,95,-58,58,0,2458
9220,male,2013-11-04,88,0,192,103,-89,89,0,3610
9220,male,2013-11-11,73,0,114,41,-73,73,0,1100
9220,male,2013-11-12,132,0,409,658,249,-249,0,5039
9220,male,2013-11-13,0,0,699,318,-381,381,0,7290
9220,male,2013-11-16,41,0,866,825,-41,41,0,11629
9220,male,2013-11-24,193,415,5487,5710,223,-223,0,21767
9220,male,2013-11-26,266,0,688,486,-202,202,0,7122
9220,male,2013-11-27,268,0,1786,1563,-223,223,0,11033
9220,male,2013-11-28,89,0,970,770,-200,199,26,11377
9220,male,2013-12-02,194,0,954,760,-194,193,0,9924
9220,male,2013-12-03,178,0,335,232,-103,103,0,4892
9220,male,2013-12-04,89,0,808,643,-165,165,0,9220
9220,male,2013-12-05,89,0,357,268,-89,90,0,5870
9220,male,2013-12-08,60,0,617,557,-60,60,0,6655
9220,male,2013-12-11,149,0,587,437,-150,149,0,6763
9220,male,2013-12-14,30,0,75,45,-30,30,0,2604
9220,male,2013-12-20,30,0,267,237,-30,30,0,3642
9220,male,2013-12-24,240,0,1697,1457,-240,240,0,15278
9220,male,2013-12-25,0,0,0,0,0,0,0,794
9223,male,2013-07-26,298,0,6224,5937,-287,287,22,8463
9223,male,2013-07-28,119,0,144,14,-130,130,0,269
9227,male,2013-05-01,44,0,50,5,-45,44,0,418
9227,male,2013-05-02,29,0,34,4,-30,29,0,284
9227,male,2013-05-05,0,0,0,0,0,0,26,2057
9227,male,2013-05-13,29,0,804,776,-28,29,5,3430
9227,male,2013-05-14,276,0,1708,1402,-306,276,19,9857
9227,male,2013-05-15,881,0,2036,1154,-882,881,0,9520
9227,male,2013-05-16,175,671,1374,1869,495,-496,0,6644
9227,male,2013-05-17,29,0,49,20,-29,29,0,354
9227,male,2013-05-18,0,0,0,0,0,0,0,48
9227,male,2013-05-19,29,0,53,24,-29,29,0,1368
9227,male,2013-05-20,58,409,1412,1762,350,-350,0,7651
9227,male,2013-05-21,29,0,172,143,-29,29,49,1788
9227,male,2013-05-22,0,0,0,0,0,0,0,79
9227,male,2013-05-25,0,0,0,0,0,0,33,106
9227,male,2013-05-26,59,0,87,28,-59,59,0,425
9227,male,2013-05-27,29,0,38,9,-29,30,0,340
9227,male,2013-05-28,117,0,662,570,-92,93,0,4562
9227,male,2013-05-29,205,675,1979,2424,445,-445,0,10403
9227,male,2013-05-30,59,0,176,117,-59,59,0,2458
9227,male,2013-05-31,89,0,740,651,-89,89,0,5585
9227,male,2013-06-01,236,0,581,345,-236,236,0,7528
9227,male,2013-06-02,59,0,129,70,-59,59,0,1054
9227,male,2013-06-03,296,237,1955,1969,14,-15,0,6901
9227,male,2013-06-04,0,0,280,306,26,-26,0,2038
9227,male,2013-06-05,127,0,2040,1812,-228,227,0,11376
9227,male,2013-06-06,59,0,278,219,-59,59,0,2085
9227,male,2013-06-07,104,0,224,121,-103,103,0,1580
9227,male,2013-06-08,29,0,108,79,-29,30,0,1116
9227,male,2013-06-12,29,763,796,1530,734,-734,0,6319
9227,male,2013-06-13,147,176,1127,1156,29,-29,0,10310
9227,male,2013-06-14,147,0,1023,877,-146,147,0,9394
9227,male,2013-06-15,354,206,3603,3455,-148,148,0,17669
9227,male,2013-06-16,265,0,512,247,-265,265,0,3403
9227,male,2013-06-17,30,0,57,27,-30,29,0,584
9227,male,2013-06-18,0,0,1,0,-1,0,0,248
9227,male,2013-06-20,310,265,756,712,-44,44,27,4746
9227,male,2013-06-21,30,0,39,10,-29,30,0,401
9227,male,2013-06-22,339,501,2070,2232,162,-162,0,13345
9227,male,2013-06-23,177,383,1025,1231,206,-206,40,5910
9227,male,2013-06-24,148,0,1455,1307,-148,148,0,7901
9227,male,2013-06-25,208,0,439,231,-208,208,0,3390
9227,male,2013-06-26,98,0,2125,2027,-98,98,0,16857
9227,male,2013-06-28,0,0,0,0,0,0,2,158
9227,male,2013-07-04,30,0,76,46,-30,30,0,846
9227,male,2013-07-09,30,0,36,6,-30,30,0,402
9227,male,2013-07-10,0,0,0,0,0,0,0,82
