frequency,recency,T,monetary_value,prob_alive,purchase_next_4_weeks
1.0,1.0,34.0,12373.0,0.10859265565515876,0.0172727397032567
0.0,0.0,36.0,0.0,1.0,0.04568947737595556
5.0,14.0,15.0,2711.8,0.9173914416813016,1.162097988580034
7.0,30.0,41.0,3197.0,0.6908448291437865,0.4754921708688539
2.0,2.0,23.0,5055.0,0.0659906784798758,0.0255956142485172
1.0,1.0,50.0,24209.0,0.06671356646038329,0.0073490581871566716
1.0,35.0,41.0,2994.0,0.813003904644394,0.10828477303272388
1.0,1.0,7.0,25548.0,0.48536976219249883,0.308658139711107
1.0,1.0,4.0,1864.0,0.637301954360317,0.6093417769093481
1.0,1.0,19.0,3636.0,0.21105001957584624,0.057513143427660805
22.0,44.0,45.0,6378.090909090909,0.9730877937825746,1.8478299071617243
0.0,0.0,17.0,0.0,1.0,0.09152362645688207
1.0,7.0,8.0,2311.0,0.8218045293542987,0.4702372272673445
9.0,44.0,44.0,11018.0,0.9626519348150782,0.7859652082047082
1.0,1.0,20.0,8025.0,0.19991583854262057,0.05200526361049201
0.0,0.0,17.0,0.0,1.0,0.09152362645688207
9.0,24.0,48.0,21039.777777777777,0.0472360942961439,0.035493518878794185
2.0,9.0,27.0,3287.0,0.4125386135662749,0.13800052984307842
12.0,18.0,18.0,18458.916666666668,0.9709413527679485,2.389005182840897
2.0,2.0,23.0,57519.0,0.0659906784798758,0.0255956142485172
2.0,5.0,44.0,1113.0,0.06565144730087621,0.01386087479058034
0.0,0.0,2.0,0.0,1.0,0.4454770440154365
0.0,0.0,1.0,0.0,1.0,0.6034997355386784
9.0,12.0,15.0,40174.22222222222,0.7955852849693338,1.7460476961618567
0.0,0.0,5.0,0.0,1.0,0.2505729111618946
24.0,31.0,36.0,38950.75,0.660134684224541,1.6865665164412362
1.0,28.0,33.0,4029.0,0.8120526409567773,0.13285141130126996
31.0,31.0,38.0,49956.32258064516,0.1513725874999845,0.4727303596212085
9.0,10.0,10.0,15664.0,0.9626519348150782,2.9825466147319926
0.0,0.0,36.0,0.0,1.0,0.04568947737595556
1.0,12.0,40.0,2014.0,0.5198024598944606,0.0708797297805393
2.0,2.0,39.0,15888.0,0.02038489595940438,0.0048274878974001
27.0,29.0,29.0,16899.074074074073,0.9862265103519754,3.4628277767708022
0.0,0.0,26.0,0.0,1.0,0.062038906268893385
0.0,0.0,43.0,0.0,1.0,0.03857435229142854
7.0,17.0,18.0,4033.4285714285716,0.9332925954664207,1.374847019954184
10.0,15.0,18.0,12060.3,0.8323810657064002,1.7193670752579409
36.0,39.0,41.0,9757.388888888889,0.9423214458836314,3.1740737446058342
0.0,0.0,23.0,0.0,1.0,0.06950117428688879
1.0,8.0,12.0,2952.0,0.7658205311685453,0.3129435214217095
2.0,2.0,2.0,4038.5,0.8883069995531403,2.1550345616965196
4.0,6.0,10.0,104404.25,0.6631685606070673,0.9696501908401916
5.0,5.0,8.0,17369.8,0.6659726496531685,1.428047117057076
0.0,0.0,19.0,0.0,1.0,0.08277923225233855
0.0,0.0,4.0,0.0,1.0,0.2932193813172694
0.0,0.0,35.0,0.0,1.0,0.046926047464446556
14.0,14.0,44.0,38811.78571428572,6.927848515940029e-06,8.650230464109251e-06
0.0,0.0,8.0,0.0,1.0,0.17458233353265432
9.0,15.0,16.0,11626.333333333334,0.9367305189094814,1.9426066654243308
0.0,0.0,51.0,0.0,1.0,0.032746617524099464
1.0,1.0,4.0,194153.0,0.637301954360317,0.6093417769093481
12.0,25.0,26.0,18012.916666666668,0.9547280262483968,1.6824516605277589
0.0,0.0,23.0,0.0,1.0,0.06950117428688879
0.0,0.0,6.0,0.0,1.0,0.21879771053871672
1.0,1.0,37.0,79898.0,0.09784219144046863,0.014366853294492662
19.0,21.0,35.0,23166.684210526317,0.004240594234348453,0.008850258251571284
0.0,0.0,40.0,0.0,1.0,0.04133287676168719
0.0,0.0,12.0,0.0,1.0,0.12438505213273382
4.0,14.0,17.0,2503.25,0.8563025075815583,0.7932072770025004
0.0,0.0,38.0,0.0,1.0,0.04340210136251174
0.0,0.0,52.0,0.0,1.0,0.032139682637547136
0.0,0.0,10.0,0.0,1.0,0.14526118704028093
1.0,9.0,11.0,7965.0,0.8081766634270813,0.3556523280314468
0.0,0.0,23.0,0.0,1.0,0.06950117428688879
5.0,5.0,5.0,18721.4,0.9397268227957682,2.8706144292137834
31.0,37.0,40.0,46660.32258064516,0.8856124131948528,2.6347891221722937
0.0,0.0,31.0,0.0,1.0,0.05262316936346398
0.0,0.0,19.0,0.0,1.0,0.08277923225233855
7.0,17.0,18.0,8669.857142857143,0.9332925954664207,1.374847019954184
0.0,0.0,16.0,0.0,1.0,0.09662795499524984
0.0,0.0,5.0,0.0,1.0,0.2505729111618946
1.0,1.0,11.0,9452.0,0.35198472198415753,0.15489705589161953
1.0,1.0,44.0,26919.0,0.07865219455325549,0.0097932031985741
2.0,2.0,35.0,6298.5,0.026098513092239886,0.0068470979664888645
0.0,0.0,9.0,0.0,1.0,0.1585746485314385
0.0,0.0,10.0,0.0,1.0,0.14526118704028093
21.0,27.0,40.0,44609.47619047619,0.017660895737257355,0.03583618519973731
0.0,0.0,6.0,0.0,1.0,0.21879771053871672
3.0,4.0,15.0,4659.666666666667,0.19583957453844406,0.15711197895295442
0.0,0.0,42.0,0.0,1.0,0.03945201060666899
1.0,4.0,5.0,7791.0,0.8098500238340326,0.6628771395791215
2.0,31.0,36.0,3801.0,0.8488382782087829,0.21685110256425064
4.0,4.0,37.0,70686.25,0.002364037424923113,0.001070596388246727
9.0,21.0,30.0,47152.333333333336,0.5194124776503879,0.6084805722841469
0.0,0.0,17.0,0.0,1.0,0.09152362645688207
0.0,0.0,21.0,0.0,1.0,0.07556096002898345
1.0,1.0,27.0,60684.0,0.14300600547643383,0.028230268044280922
2.0,2.0,10.0,4832.0,0.3075368422502109,0.24788405433785488
3.0,10.0,11.0,38546.0,0.887501989311247,0.9297082476844898
10.0,31.0,38.0,4167.0,0.7874423213012524,0.8170784066634061
7.0,11.0,27.0,24927.0,0.04349975483613725,0.04430471713047508
2.0,2.0,23.0,4758.5,0.0659906784798758,0.0255956142485172
0.0,0.0,30.0,0.0,1.0,0.05427043530219012
20.0,34.0,35.0,16708.75,0.9682502609953265,2.1246579445901963
2.0,7.0,32.0,13223.0,0.22102063932658417,0.06308917512312716
1.0,1.0,29.0,22553.0,0.13150620994382417,0.02428712728605192
0.0,0.0,18.0,0.0,1.0,0.08693191160466854
39.0,44.0,44.0,20068.46153846154,0.9903058789812643,3.376068638307378
0.0,0.0,39.0,0.0,1.0,0.04234221869214443
1.0,2.0,5.0,1155.0,0.6908447371422971,0.5654691236312483
1.0,1.0,28.0,7486.0,0.1370574041100075,0.02615512028310481
0.0,0.0,21.0,0.0,1.0,0.07556096002898345
1.0,1.0,2.0,6293.0,0.7700577622420821,1.1120945486252347
14.0,47.0,48.0,8381.785714285714,0.9663118635441177,1.110460795025263
29.0,39.0,40.0,13436.862068965518,0.9739734045087879,2.713403092123551
0.0,0.0,19.0,0.0,1.0,0.08277923225233855
0.0,0.0,23.0,0.0,1.0,0.06950117428688879
11.0,11.0,52.0,10332.727272727272,1.887857854401781e-06,1.5921113270412372e-06
41.0,43.0,44.0,81798.75609756098,0.9771293794207466,3.500029999686974
2.0,21.0,22.0,6661.5,0.8773780520240319,0.35444036852758953
10.0,21.0,37.0,9446.8,0.09476212303082711,0.10083674222035137
19.0,43.0,50.0,7384.210526315789,0.7499829911593775,1.1157373400178852
3.0,3.0,7.0,49345.666666666664,0.543587094461105,0.8208903123193683
0.0,0.0,10.0,0.0,1.0,0.14526118704028093
4.0,5.0,6.0,14692.5,0.8738894066903686,1.9112492046633163
17.0,26.0,27.0,9372.117647058823,0.9611903573130423,2.292549280693491
0.0,0.0,47.0,0.0,1.0,0.035422354155910774
13.0,13.0,20.0,25562.53846153846,0.15406294638834156,0.37257705399575525
1.0,16.0,26.0,3422.0,0.7389197187811015,0.15107080218652474
3.0,3.0,27.0,32256.666666666668,0.018459085866537574,0.008702432624090272
0.0,0.0,3.0,0.0,1.0,0.35352312773196665
0.0,0.0,42.0,0.0,1.0,0.03945201060666899
0.0,0.0,19.0,0.0,1.0,0.08277923225233855
3.0,3.0,19.0,3493.3333333333335,0.05503265442261904,0.03577834829030827
0.0,0.0,11.0,0.0,1.0,0.134013598569496
0.0,0.0,49.0,0.0,1.0,0.03403196538649042
5.0,51.0,52.0,2413.0,0.933653710006876,0.3745279421339178
0.0,0.0,24.0,0.0,1.0,0.06682188295403473
0.0,0.0,15.0,0.0,1.0,0.10233590644429767
27.0,51.0,52.0,5799.481481481482,0.9771057088659983,1.9759775024108883
12.0,16.0,32.0,21107.5,0.010375408149659492,0.01507641466543979
1.0,2.0,29.0,2134.0,0.19645031185184844,0.036281280795550035
0.0,0.0,27.0,0.0,1.0,0.059895410693060716
2.0,3.0,5.0,3790.0,0.7653109184857972,1.0564343725865075
0.0,0.0,38.0,0.0,1.0,0.04340210136251174
0.0,0.0,9.0,0.0,1.0,0.1585746485314385
0.0,0.0,18.0,0.0,1.0,0.08693191160466854
0.0,0.0,12.0,0.0,1.0,0.12438505213273382
3.0,7.0,45.0,2196.6666666666665,0.029973000044176523,0.00873275629590626
0.0,0.0,23.0,0.0,1.0,0.06950117428688879
1.0,4.0,38.0,2348.0,0.24339908958941744,0.03484740393265233
0.0,0.0,43.0,0.0,1.0,0.03857435229142854
0.0,0.0,2.0,0.0,1.0,0.4454770440154365
0.0,0.0,45.0,0.0,1.0,0.03693121064957513
0.0,0.0,23.0,0.0,1.0,0.06950117428688879
0.0,0.0,15.0,0.0,1.0,0.10233590644429767
7.0,26.0,50.0,1.8571428571428572,0.16356550910580578,0.09316404318376191
0.0,0.0,8.0,0.0,1.0,0.17458233353265432
0.0,0.0,48.0,0.0,1.0,0.03471324090023757
8.0,19.0,23.0,3393.25,0.8380094366281473,1.1218718148029911
0.0,0.0,5.0,0.0,1.0,0.2505729111618946
8.0,9.0,9.0,23375.875,0.9587273896918027,2.895751084087052
17.0,31.0,34.0,13240.941176470587,0.9083295524309518,1.7477462898961997
3.0,3.0,36.0,15461.666666666666,0.007280251889269713,0.0026218560823202206
6.0,21.0,22.0,8529.166666666666,0.9320390789970192,0.9919585331232444
0.0,0.0,25.0,0.0,1.0,0.06434158851478464
0.0,0.0,18.0,0.0,1.0,0.08693191160466854
17.0,17.0,17.0,78940.29411764706,0.978788028608557,3.550312969278597
2.0,2.0,2.0,3777.0,0.8883069995531403,2.1550345616965196
12.0,14.0,18.0,26223.083333333332,0.6587734228198223,1.620914710191079
0.0,0.0,4.0,0.0,1.0,0.2932193813172694
0.0,0.0,16.0,0.0,1.0,0.09662795499524984
2.0,2.0,28.0,5843.0,0.04304172911134832,0.013919511809117541
1.0,1.0,18.0,4332.0,0.22322222984973586,0.0638684508280089
1.0,1.0,17.0,2685.0,0.2365662670699643,0.07124527138112896
0.0,0.0,48.0,0.0,1.0,0.03471324090023757
0.0,0.0,23.0,0.0,1.0,0.06950117428688879
0.0,0.0,31.0,0.0,1.0,0.05262316936346398
0.0,0.0,5.0,0.0,1.0,0.2505729111618946
0.0,0.0,8.0,0.0,1.0,0.17458233353265432
0.0,0.0,27.0,0.0,1.0,0.059895410693060716
0.0,0.0,41.0,0.0,1.0,0.040370544046486996
1.0,10.0,19.0,18006.0,0.7026815947264619,0.19148743706681734
3.0,6.0,18.0,9989.0,0.2841727237214664,0.1939407454154069
0.0,0.0,14.0,0.0,1.0,0.10876141351751954
15.0,15.0,42.0,60106.0,1.3206353642137369e-05,1.8428381408293092e-05
30.0,38.0,39.0,15511.233333333334,0.9737119608279113,2.872790463035814
1.0,20.0,31.0,2378.0,0.7494790161216708,0.1300371648476208
1.0,1.0,5.0,4493.0,0.5805409933671096,0.4751834806026707
1.0,1.0,49.0,2257.0,0.06848453771344756,0.007691936427926172
1.0,1.0,41.0,7684.0,0.08603284439039242,0.011458797399316439
0.0,0.0,38.0,0.0,1.0,0.04340210136251174
0.0,0.0,7.0,0.0,1.0,0.19419697952002046
2.0,2.0,14.0,4699.0,0.17697692222627592,0.10709401625594535
0.0,0.0,24.0,0.0,1.0,0.06682188295403473
0.0,0.0,36.0,0.0,1.0,0.04568947737595556
0.0,0.0,3.0,0.0,1.0,0.35352312773196665
1.0,1.0,38.0,81875.0,0.09464664994780933,0.013550543870838939
20.0,33.0,33.0,29952.7,0.981745564223618,2.27657690971788
0.0,0.0,52.0,0.0,1.0,0.032139682637547136
1.0,11.0,32.0,2196.0,0.5685464929210452,0.0957465944996393
1.0,1.0,46.0,10096.0,0.07429968572034701,0.008866147503279286
4.0,4.0,38.0,16083.5,0.0021106502669132237,0.0009320360046934378
0.0,0.0,48.0,0.0,1.0,0.03471324090023757
0.0,0.0,10.0,0.0,1.0,0.14526118704028093
0.0,0.0,12.0,0.0,1.0,0.12438505213273382
0.0,0.0,45.0,0.0,1.0,0.03693121064957513
6.0,7.0,8.0,17886.166666666668,0.8988021877619679,2.279410553773846
0.0,0.0,1.0,0.0,1.0,0.6034997355386784
2.0,25.0,47.0,2500.5,0.6464579591962979,0.12814555480453366
10.0,19.0,49.0,9086.1,0.00233671383972511,0.0019038102286293814
8.0,8.0,45.0,6412.875,3.59180118760714e-05,2.566520009640549e-05
0.0,0.0,43.0,0.0,1.0,0.03857435229142854
1.0,1.0,24.0,8944.0,0.1636641751706934,0.03603169737975196
3.0,26.0,27.0,3040.0,0.9028007511847016,0.42562035666160736
2.0,4.0,18.0,7380.5,0.26891445722184715,0.13028423725037622
0.0,0.0,2.0,0.0,1.0,0.4454770440154365
1.0,1.0,6.0,1047.0,0.5300737668339104,0.37937470252436517
2.0,3.0,8.0,5607.0,0.5648532719450271,0.5460474526994704
24.0,38.0,39.0,11731.916666666666,0.972017003313993,2.302718471435892
0.0,0.0,11.0,0.0,1.0,0.134013598569496
1.0,1.0,14.0,97.0,0.285313141040965,0.10202268613990334
5.0,5.0,6.0,4024.4,0.8777607374441261,2.3484488886063257
21.0,42.0,46.0,20181.85714285714,0.8953439641531773,1.590784442284024
0.0,0.0,32.0,0.0,1.0,0.051072984617994116
8.0,27.0,31.0,8333.375,0.8847814437874845,0.8988916600965576
1.0,3.0,30.0,1249.0,0.2504157775011683,0.04480420508975273
5.0,11.0,15.0,5077.8,0.775614748759248,0.9825035404671376
12.0,18.0,19.0,3316.0,0.9472384525861778,2.2206540658013716
14.0,20.0,21.0,5868.214285714285,0.9523572218783739,2.3675531465646937
18.0,37.0,46.0,9445.833333333334,0.5037293406937328,0.7698027050280984
10.0,31.0,47.0,31425.1,0.3034203372283861,0.2572551636212954
0.0,0.0,4.0,0.0,1.0,0.2932193813172694
4.0,8.0,9.0,3240.25,0.8933648026495365,1.4240894319583224
33.0,50.0,52.0,43519.818181818184,0.9605015666586348,2.3670167892155654
0.0,0.0,10.0,0.0,1.0,0.14526118704028093
3.0,5.0,19.0,4019.3333333333335,0.1700420525702472,0.11054934283447343
3.0,27.0,27.0,7305.0,0.9130368061959211,0.4304460874543277
31.0,47.0,51.0,7950.741935483871,0.871470748570395,2.05711189272153
0.0,0.0,41.0,0.0,1.0,0.040370544046486996
10.0,18.0,44.0,7087.3,0.00410852293940237,0.0037095662088233125
12.0,17.0,51.0,1235.4166666666667,7.860278537654912e-05,7.343565069063652e-05
0.0,0.0,27.0,0.0,1.0,0.059895410693060716
2.0,2.0,12.0,3208.5,0.2312556881815255,0.15985520045246365
27.0,39.0,48.0,7365.333333333333,0.2259204167581992,0.49324303588844653
0.0,0.0,5.0,0.0,1.0,0.2505729111618946
7.0,16.0,35.0,6917.857142857143,0.0808591658432131,0.06463369815879715
2.0,2.0,10.0,25768.5,0.3075368422502109,0.24788405433785488
23.0,47.0,51.0,51699.34782608696,0.9056266861020162,1.5939021867766767
1.0,5.0,26.0,3410.0,0.4069334238701642,0.08319680368252082
0.0,0.0,44.0,0.0,1.0,0.037734899621191226
0.0,0.0,5.0,0.0,1.0,0.2505729111618946
2.0,14.0,22.0,5623.0,0.7430503547412114,0.30017509665470565
1.0,17.0,49.0,1957.0,0.5619567956842458,0.06311696175464647
0.0,0.0,26.0,0.0,1.0,0.062038906268893385
1.0,1.0,6.0,10034.0,0.5300737668339104,0.37937470252436517
0.0,0.0,17.0,0.0,1.0,0.09152362645688207
2.0,2.0,3.0,12055.5,0.8123069981667995,1.5720007554862083
0.0,0.0,47.0,0.0,1.0,0.035422354155910774
1.0,14.0,35.0,118.0,0.6132447402532386,0.09490915889160373
3.0,19.0,31.0,12829.333333333334,0.6835847206764138,0.2833458123155487
0.0,0.0,11.0,0.0,1.0,0.134013598569496
2.0,2.0,11.0,5690.5,0.2661519643539594,0.1980780566148807
22.0,29.0,32.0,22157.409090909092,0.8778282899537382,2.29994399037256
18.0,49.0,52.0,12224.777777777777,0.9438584069374878,1.2828390960420086
11.0,26.0,31.0,7158.454545454545,0.8206792989897538,1.1297748421694014
3.0,3.0,3.0,6416.333333333333,0.9130368061959211,2.479543839023424
0.0,0.0,49.0,0.0,1.0,0.03403196538649042
2.0,10.0,42.0,3435.0,0.23849307616157045,0.05263647545565144
1.0,1.0,10.0,11101.0,0.37965949943851723,0.18100180871161062
1.0,7.0,8.0,2489.0,0.8218045293542987,0.4702372272673445
0.0,0.0,30.0,0.0,1.0,0.05427043530219012
0.0,0.0,27.0,0.0,1.0,0.059895410693060716
1.0,3.0,21.0,13945.0,0.3510548290334285,0.08735569353635307
1.0,1.0,2.0,3877.0,0.7700577622420821,1.1120945486252347
0.0,0.0,21.0,0.0,1.0,0.07556096002898345
2.0,2.0,41.0,9044.0,0.01817061567791951,0.0041033958814140105
16.0,26.0,26.0,16486.6875,0.9775770600469442,2.275972199891876
6.0,27.0,35.0,5545.5,0.7870509503793545,0.5446339765680153
3.0,4.0,35.0,6091.0,0.01573052326416283,0.005817681088239959
0.0,0.0,44.0,0.0,1.0,0.037734899621191226
2.0,5.0,17.0,10027.0,0.3853288439579142,0.19647587676379108
2.0,5.0,49.0,1133.5,0.05170506640059125,0.00984817615300856
4.0,7.0,8.0,29911.5,0.8885873307756986,1.557059636890251
0.0,0.0,25.0,0.0,1.0,0.06434158851478464
0.0,0.0,32.0,0.0,1.0,0.051072984617994116
3.0,10.0,31.0,1988.0,0.22935839140626418,0.09506903498382682
0.0,0.0,1.0,0.0,1.0,0.6034997355386784
1.0,1.0,19.0,2116.0,0.21105001957584624,0.057513143427660805
28.0,33.0,33.0,36801.92857142857,0.9866931467760135,3.1830020338454093
0.0,0.0,35.0,0.0,1.0,0.046926047464446556
21.0,31.0,31.0,39189.52380952381,0.9825562767503341,2.533710366553515
1.0,6.0,19.0,3099.0,0.5618481448010869,0.1531089786272079
2.0,3.0,36.0,4714.0,0.044079517514920084,0.011260910610418453
1.0,5.0,49.0,2351.0,0.22313577524710412,0.025061805997410216
9.0,21.0,38.0,7546.777777777777,0.11344449602479748,0.10644681953918167
0.0,0.0,1.0,0.0,1.0,0.6034997355386784
3.0,47.0,50.0,3173.6666666666665,0.8952285946606237,0.23581085572728902
0.0,0.0,7.0,0.0,1.0,0.19419697952002046
10.0,28.0,37.0,1508.6,0.6381050104554414,0.6790100136093198
10.0,11.0,14.0,62542.8,0.7507246875931654,1.9344009350944216
1.0,1.0,7.0,2717.0,0.48536976219249883,0.308658139711107
3.0,15.0,15.0,4732.666666666667,0.9130368061959211,0.7324822871802485
2.0,47.0,52.0,4226.0,0.8623421748306425,0.1551403826855478
1.0,1.0,46.0,45702.0,0.07429968572034701,0.008866147503279286
6.0,6.0,8.0,7815.0,0.7991144901168145,2.026597205978617
1.0,1.0,4.0,3813.0,0.637301954360317,0.6093417769093481
0.0,0.0,1.0,0.0,1.0,0.6034997355386784
17.0,32.0,36.0,12103.70588235294,0.8660457568689865,1.5791946557517118
5.0,5.0,7.0,31202.6,0.7846587163990941,1.8678560694479744
1.0,4.0,11.0,3896.0,0.6256769172769121,0.2753401110116937
2.0,3.0,9.0,30922.0,0.5044532093377155,0.44344612353522667
4.0,11.0,42.0,5689.5,0.0494865188935998,0.019872632194926673
3.0,4.0,5.0,35525.0,0.8556510125036662,1.6596818420543453
0.0,0.0,27.0,0.0,1.0,0.059895410693060716
5.0,10.0,11.0,4733.2,0.9084124204078511,1.5016713228349177
0.0,0.0,25.0,0.0,1.0,0.06434158851478464
2.0,29.0,37.0,2271.5,0.8186223957869674,0.2037820090061257
0.0,0.0,5.0,0.0,1.0,0.2505729111618946
0.0,0.0,14.0,0.0,1.0,0.10876141351751954
0.0,0.0,23.0,0.0,1.0,0.06950117428688879
9.0,25.0,25.0,3637.5555555555557,0.9626519348150782,1.3351282887807219
3.0,3.0,24.0,4340.333333333333,0.02680616550986527,0.014089554799554184
3.0,11.0,26.0,9247.666666666666,0.4126753609691583,0.20147382584738888
2.0,9.0,10.0,437.0,0.8644300435039022,0.696756922869291
0.0,0.0,43.0,0.0,1.0,0.03857435229142854
0.0,0.0,1.0,0.0,1.0,0.6034997355386784
2.0,3.0,4.0,11056.5,0.8302205303806607,1.3374630594739876
0.0,0.0,19.0,0.0,1.0,0.08277923225233855
7.0,8.0,27.0,13140.42857142857,0.005900542568021312,0.006009732017508664
30.0,32.0,33.0,21381.566666666666,0.9700511543650617,3.3492760195901767
1.0,2.0,42.0,3638.0,0.12816145972342044,0.016682373085647573
1.0,2.0,44.0,16307.0,0.12113505064562849,0.01508286160583808
17.0,39.0,39.0,9625.70588235294,0.978788028608557,1.6548966451569742
2.0,12.0,32.0,2013.5,0.4660436917533232,0.13302971239988456
1.0,1.0,44.0,28838.0,0.07865219455325549,0.0097932031985741
0.0,0.0,17.0,0.0,1.0,0.09152362645688207
0.0,0.0,43.0,0.0,1.0,0.03857435229142854
1.0,9.0,10.0,1856.0,0.8259998784040636,0.3937935761065224
1.0,1.0,6.0,11556.0,0.5300737668339104,0.37937470252436517
3.0,19.0,22.0,3153.6666666666665,0.8679301201861103,0.49403692981471753
0.0,0.0,12.0,0.0,1.0,0.12438505213273382
0.0,0.0,14.0,0.0,1.0,0.10876141351751954
30.0,36.0,38.0,8771.933333333332,0.9422422349090452,2.849023604581438
19.0,39.0,52.0,4152.684210526316,0.18677014121887806,0.2676091818228959
0.0,0.0,18.0,0.0,1.0,0.08693191160466854
3.0,3.0,43.0,29154.0,0.004059440338661325,0.0012351522968792562
4.0,8.0,9.0,1792.0,0.8933648026495365,1.4240894319583224
2.0,3.0,4.0,49134.0,0.8302205303806607,1.3374630594739876
5.0,5.0,5.0,9491.6,0.9397268227957682,2.8706144292137834
7.0,40.0,48.0,7083.428571428572,0.848066716368072,0.5022922286174867
3.0,42.0,44.0,16325.0,0.899981347310353,0.2678977792432008
0.0,0.0,27.0,0.0,1.0,0.059895410693060716
3.0,26.0,27.0,5217.0,0.9028007511847016,0.42562035666160736
0.0,0.0,34.0,0.0,1.0,0.04823143234657768
2.0,2.0,9.0,3257.5,0.356478990770268,0.3133674712593534
0.0,0.0,18.0,0.0,1.0,0.08693191160466854
0.0,0.0,26.0,0.0,1.0,0.062038906268893385
3.0,3.0,49.0,3121.0,0.002633643103604089,0.0007072919883835962
0.0,0.0,44.0,0.0,1.0,0.037734899621191226
0.0,0.0,37.0,0.0,1.0,0.044516419197481304
1.0,1.0,10.0,1309.0,0.37965949943851723,0.18100180871161062
0.0,0.0,52.0,0.0,1.0,0.032139682637547136
1.0,1.0,22.0,1926.0,0.18031442083386,0.04300154668989721
0.0,0.0,8.0,0.0,1.0,0.17458233353265432
1.0,1.0,26.0,4295.0,0.14939212045330097,0.030542949259027567
0.0,0.0,5.0,0.0,1.0,0.2505729111618946
0.0,0.0,5.0,0.0,1.0,0.2505729111618946
4.0,18.0,35.0,29392.5,0.44797678664415064,0.2137977941769527
1.0,9.0,10.0,5556.0,0.8259998784040636,0.3937935761065224
1.0,1.0,11.0,21625.0,0.35198472198415753,0.15489705589161953
3.0,6.0,7.0,3748.6666666666665,0.872430052255567,1.3174878236998304
1.0,9.0,43.0,4334.0,0.4060242670151155,0.05167756540590278
2.0,2.0,2.0,13290.0,0.8883069995531403,2.1550345616965196
42.0,50.0,51.0,12629.07142857143,0.9798236320236781,3.121904242221028
0.0,0.0,45.0,0.0,1.0,0.03693121064957513
2.0,4.0,35.0,2655.0,0.07415380244549487,0.019454684952260198
3.0,3.0,5.0,2772.3333333333335,0.7490208283164473,1.4528543178367201
0.0,0.0,33.0,0.0,1.0,0.04961154231322009
3.0,10.0,40.0,4484.0,0.11396915222082368,0.037146537450430575
1.0,1.0,9.0,152.0,0.4107615436699835,0.21364469377842057
0.0,0.0,47.0,0.0,1.0,0.035422354155910774
1.0,1.0,1.0,3620.0,0.8439233265699577,1.642308784064462
2.0,21.0,40.0,1139.0,0.6421669663628068,0.1484631041611945
2.0,5.0,27.0,3845.5,0.1798022254784933,0.06014661795776487
1.0,1.0,13.0,12537.0,0.305174128217693,0.11639520738193151
0.0,0.0,47.0,0.0,1.0,0.035422354155910774
0.0,0.0,26.0,0.0,1.0,0.062038906268893385
0.0,0.0,22.0,0.0,1.0,0.07240442561424894
5.0,10.0,11.0,4087.6,0.9084124204078511,1.5016713228349177
2.0,2.0,37.0,10953.5,0.02299571209459576,0.005724388232328142
5.0,18.0,36.0,6536.4,0.3092218120598816,0.1760441839722518
27.0,47.0,49.0,2586.8518518518517,0.9594184504873506,2.053786292379542
6.0,21.0,21.0,5518.166666666667,0.9477455693507038,1.052238672966411
0.0,0.0,48.0,0.0,1.0,0.03471324090023757
0.0,0.0,23.0,0.0,1.0,0.06950117428688879
0.0,0.0,35.0,0.0,1.0,0.046926047464446556
0.0,0.0,49.0,0.0,1.0,0.03403196538649042
12.0,14.0,15.0,45499.833333333336,0.9389218149592646,2.713740692529072
1.0,1.0,38.0,8611.0,0.09464664994780933,0.013550543870838939
0.0,0.0,4.0,0.0,1.0,0.2932193813172694
31.0,38.0,39.0,20218.870967741936,0.973881282332381,2.967648292112407
0.0,0.0,3.0,0.0,1.0,0.35352312773196665
0.0,0.0,13.0,0.0,1.0,0.11604904372844141
0.0,0.0,18.0,0.0,1.0,0.08693191160466854
1.0,1.0,17.0,203.0,0.2365662670699643,0.07124527138112896
1.0,18.0,42.0,79.0,0.6314193083663712,0.08218986034008503
0.0,0.0,10.0,0.0,1.0,0.14526118704028093
1.0,1.0,22.0,6062.0,0.18031442083386,0.04300154668989721
5.0,22.0,27.0,20834.6,0.8454515606349208,0.6299059892373796
4.0,10.0,34.0,13789.0,0.08137607139287041,0.039911415997264395
0.0,0.0,16.0,0.0,1.0,0.09662795499524984
1.0,1.0,3.0,64483.0,0.7006061071980012,0.8056999418813701
0.0,0.0,22.0,0.0,1.0,0.07240442561424894
1.0,3.0,40.0,694.0,0.18370882238187275,0.025050346416929298
18.0,40.0,43.0,10204.833333333334,0.9308278068818722,1.5168424054559257
4.0,9.0,10.0,12196.0,0.8971381726450177,1.3117482522376251
2.0,9.0,16.0,66443.0,0.6968407823469919,0.37498218043628573
1.0,27.0,44.0,2137.0,0.7344768557333492,0.09145175330074451
3.0,18.0,27.0,3997.6666666666665,0.7406609170879096,0.3491804401830577
5.0,19.0,28.0,838.4,0.6836720761350915,0.49247819232551876
1.0,2.0,44.0,2154.0,0.12113505064562849,0.01508286160583808
0.0,0.0,1.0,0.0,1.0,0.6034997355386784
0.0,0.0,27.0,0.0,1.0,0.059895410693060716
2.0,2.0,10.0,36393.5,0.3075368422502109,0.24788405433785488
1.0,1.0,8.0,5392.0,0.44580611688113014,0.25509062655777365
10.0,11.0,11.0,30989.2,0.9658949302134833,3.056613277322927
0.0,0.0,10.0,0.0,1.0,0.14526118704028093
13.0,18.0,41.0,47653.769230769234,0.0010311366593265296,0.0012815598163394314
