player_id_cat,deposit_approved_sum,withdrawal_approved_sum,turnover_cash_sum,winning_cash_sum,result_cash_sum,NGR_sum,bonus_cash_sum,session_sum,female,male
705,1917,0,5256,3332,-1924,1910,0,17073,1.0,0.0
709,3291,3595,9348,9649,301,-315,186,93501,1.0,0.0
710,60,0,95,35,-60,41,0,1460,0.0,1.0
712,117,0,620,503,-117,117,0,4183,0.0,1.0
713,413,0,6293,6189,-104,-144,0,34221,0.0,1.0
714,89,0,171,82,-89,88,0,4380,1.0,0.0
715,1017,0,2436,1414,-1022,1017,0,23648,0.0,1.0
718,208,164,1969,1926,-43,42,0,9727,0.0,1.0
721,149,0,210,55,-155,148,23,2813,0.0,1.0
722,204,0,1321,1086,-235,142,47,18181,1.0,0.0
723,1427,0,9270,7844,-1426,1425,0,19958,0.0,1.0
725,45,0,92,48,-44,45,0,2242,0.0,1.0
726,59,0,145,71,-74,59,0,11475,0.0,1.0
729,2874,1490,11916,10531,-1385,1117,71,130694,0.0,1.0
731,205,177,617,582,-35,12,0,20038,1.0,0.0
735,63015,41464,194763,173205,-21558,21562,0,62521,0.0,1.0
736,44,0,47,3,-44,43,0,2205,1.0,0.0
737,113,0,203,90,-113,113,0,2657,1.0,0.0
739,612,0,984,372,-612,612,0,3597,0.0,1.0
741,3761,2107,43505,41850,-1655,1656,68,175864,1.0,0.0
742,508,534,2849,2875,26,-27,41,35515,1.0,0.0
743,46,0,83,37,-46,46,0,3092,0.0,1.0
744,294,235,1118,1059,-59,59,5,10032,1.0,0.0
748,119,179,715,775,60,-61,0,26021,1.0,0.0
750,723,708,8524,8510,-14,14,10,59490,0.0,1.0
752,60,0,90,31,-59,59,0,2371,1.0,0.0
753,119,59,663,604,-59,55,0,8636,0.0,1.0
754,12228,10501,55452,53697,-1755,1723,352,258577,0.0,1.0
755,1724,1569,3246,3095,-151,140,19,37380,0.0,1.0
756,45,0,220,171,-49,44,0,3877,0.0,1.0
759,14621,7836,61697,55111,-6586,6529,30,182718,0.0,1.0
761,30,241,117,325,208,-219,0,7677,0.0,1.0
762,148,148,539,540,1,-4,79,11798,1.0,0.0
763,30,0,195,156,-39,28,0,21770,1.0,0.0
764,44,0,93,48,-45,43,0,4228,0.0,1.0
765,2670,4542,7527,9396,1869,-1874,24,53880,0.0,1.0
767,59,0,64,6,-58,58,0,2507,1.0,0.0
768,6008,4342,40232,38565,-1667,1655,232,275292,0.0,1.0
769,59,0,115,56,-59,59,0,3763,0.0,1.0
771,467,639,3918,4090,172,-172,130,151462,0.0,1.0
773,146,0,369,222,-147,146,0,4506,0.0,1.0
775,3380,0,11963,8583,-3380,3381,17,32262,0.0,1.0
776,44,0,133,87,-46,44,28,2977,0.0,1.0
777,1850,1383,7768,7303,-465,466,3,29000,0.0,1.0
778,1534,1261,12646,12374,-272,245,74,91339,1.0,0.0
779,527,58,1994,1496,-498,461,8,29446,1.0,0.0
781,6263,6247,17708,17688,-20,17,255,359044,0.0,1.0
782,1322,1027,7138,6842,-296,293,133,38291,1.0,0.0
784,120,0,182,62,-120,120,0,3190,0.0,1.0
787,229,549,1207,1483,276,-307,43,32909,0.0,1.0
788,903,258,1761,1117,-644,645,0,6654,1.0,0.0
790,729,1750,1830,2851,1021,-1021,0,1494,0.0,1.0
793,593,0,1625,1033,-592,594,16,22315,0.0,1.0
794,117,0,4972,4826,-146,116,0,11910,1.0,0.0
797,180,0,261,74,-187,177,0,7097,0.0,1.0
798,440,0,5184,4709,-475,430,3,49618,0.0,1.0
799,4692,2406,37265,34974,-2291,-26,144,81405,0.0,1.0
800,2336,6401,5045,9108,4063,-4063,0,7749,0.0,1.0
801,30,0,63,33,-30,30,0,2672,1.0,0.0
802,406,363,1261,1218,-43,44,0,11551,1.0,0.0
803,30,0,72,47,-25,24,0,2035,0.0,1.0
804,30,0,38,10,-28,29,0,3963,0.0,1.0
807,170,0,696,524,-172,162,36,16923,1.0,0.0
810,442,0,2775,2333,-442,442,16,9311,0.0,1.0
812,23628,20718,77502,74159,-3343,3340,0,32320,0.0,1.0
816,29,0,275,242,-33,29,0,3187,1.0,0.0
818,20818,10798,94575,84513,-10062,9989,27,82137,0.0,1.0
819,87,0,240,155,-85,72,0,2214,1.0,0.0
820,7650,5730,61262,59339,-1923,1881,447,552071,0.0,1.0
821,17546,6885,49618,38957,-10661,8693,14,28969,0.0,1.0
822,589,0,3078,2493,-585,585,0,3408,0.0,1.0
825,88,0,136,48,-88,82,0,3148,0.0,1.0
828,77,0,151,75,-76,77,0,2011,0.0,1.0
831,58,0,161,103,-58,53,0,2178,1.0,0.0
832,60,0,347,289,-58,58,15,3583,0.0,1.0
834,164,100,361,296,-65,64,46,2804,0.0,1.0
835,2182,2554,13934,14304,370,-380,18,104320,1.0,0.0
837,1353,0,5234,3881,-1353,1353,0,8019,0.0,1.0
838,6651,4001,42571,39924,-2647,2617,70,261169,0.0,1.0
841,44,0,134,89,-45,44,0,1344,0.0,1.0
842,3039,322,14461,11746,-2715,2706,93,110661,1.0,0.0
843,44012,19516,248316,224445,-23871,23798,453,1449761,0.0,1.0
845,118,0,222,104,-118,116,0,5746,0.0,1.0
846,12317,6049,35437,29169,-6268,6267,20,39193,0.0,1.0
848,59,0,1111,1018,-93,10,0,7164,0.0,1.0
849,1923,1054,12280,11351,-929,931,22,65672,1.0,0.0
850,1604,1178,3858,3432,-426,426,77,15874,0.0,1.0
855,60,0,388,328,-60,60,0,3267,0.0,1.0
856,2692,1301,14374,12981,-1393,1394,173,285343,0.0,1.0
857,30,0,101,72,-29,30,18,4304,0.0,1.0
858,175,0,454,280,-174,174,0,1729,1.0,0.0
859,299,0,635,335,-300,299,0,3452,0.0,1.0
860,2694,11478,12033,20809,8776,-8784,55,152262,1.0,0.0
865,1310,0,5472,4113,-1359,1311,129,104737,0.0,1.0
866,500,0,1173,646,-527,500,10,26545,0.0,1.0
867,59,68,117,126,9,-9,0,2427,0.0,1.0
869,120,147,331,358,27,-27,5,9849,0.0,1.0
870,586,0,3812,3226,-586,586,0,8417,0.0,1.0
876,2741,4377,51793,53433,1640,-1652,55,24287,0.0,1.0
878,120,0,261,143,-118,117,5,5725,1.0,0.0
879,2021,0,8774,6755,-2019,2018,48,9039,0.0,1.0
881,133,117,1043,1028,-15,2,50,26679,0.0,1.0
882,584,0,1541,950,-591,583,0,8380,0.0,1.0
883,30468,16244,101500,87303,-14197,14177,110,173978,0.0,1.0
885,58,0,135,77,-58,58,22,1223,0.0,1.0
886,557,323,2599,2366,-233,232,31,34920,1.0,0.0
887,12366,50742,120379,158756,38377,-38375,17,30822,0.0,1.0
888,118,0,528,406,-122,54,0,1797,0.0,1.0
889,799,0,2768,1972,-796,797,0,4517,0.0,1.0
890,30,0,134,104,-30,30,0,3972,0.0,1.0
891,58,58,46,152,106,-108,0,59292,1.0,0.0
895,151,0,730,579,-151,151,0,6962,0.0,1.0
896,194,59,451,317,-134,122,4,12109,0.0,1.0
898,60,0,81,24,-57,58,49,2097,1.0,0.0
899,249,355,663,768,105,-105,33,19349,1.0,0.0
900,7702,3041,57377,52702,-4675,4657,357,313109,1.0,0.0
903,4162,2187,17117,15134,-1983,1977,54,270068,1.0,0.0
905,3595,2867,11596,10869,-727,723,184,220488,0.0,1.0
906,9963,1001,74190,65609,-8581,8330,97,141512,0.0,1.0
907,90,0,878,788,-90,90,0,16866,0.0,1.0
908,7294,5374,29025,27055,-1970,1917,264,454662,0.0,1.0
910,722,782,2498,2559,61,-62,21,6469,0.0,1.0
911,5050,4726,48863,47951,-912,183,42,149038,1.0,0.0
913,1233,0,7128,5897,-1231,1232,0,27531,0.0,1.0
916,2992,0,10956,7962,-2994,2981,44,92507,0.0,1.0
917,40,0,57,17,-40,40,0,2593,0.0,1.0
918,617,987,61,431,370,-370,0,8019,0.0,1.0
920,21349,11088,124164,113909,-10255,10257,122,135598,1.0,0.0
922,60,0,221,161,-60,60,0,2943,1.0,0.0
923,59,0,69,11,-58,60,0,6446,1.0,0.0
924,89,0,169,81,-88,89,62,1663,0.0,1.0
927,1372,858,5609,5098,-511,508,134,38774,0.0,1.0
930,1468,1340,9254,9128,-126,120,21,64541,0.0,1.0
931,297,0,3892,3595,-297,297,0,6283,1.0,0.0
932,149,0,236,88,-148,149,16,7878,1.0,0.0
933,117,0,235,118,-117,117,0,6744,1.0,0.0
934,119,0,308,190,-118,117,14,5691,1.0,0.0
936,253,536,1138,1382,244,-282,0,18476,0.0,1.0
937,30,0,178,148,-30,30,0,2826,0.0,1.0
941,61,157,73,169,96,-96,0,7041,0.0,1.0
942,5977,1322,32951,28293,-4658,4656,88,182145,1.0,0.0
943,60,0,150,85,-65,60,44,16074,0.0,1.0
944,45,0,120,75,-45,45,0,1947,0.0,1.0
945,453,0,1056,604,-452,452,46,8651,0.0,1.0
946,60,0,372,312,-60,60,0,9559,0.0,1.0
947,29,0,50,19,-31,29,0,2726,1.0,0.0
949,3673,0,29429,25756,-3673,3673,50,25617,0.0,1.0
951,45,149,530,634,104,-104,14,2030,0.0,1.0
955,150,0,588,438,-150,150,0,4822,0.0,1.0
958,90,394,203,506,303,-303,0,1807,0.0,1.0
962,1402,1046,8657,8300,-357,356,0,29730,1.0,0.0
964,271,235,1787,1751,-36,-64,24,39552,0.0,1.0
965,235,0,757,524,-233,232,0,9171,0.0,1.0
970,58,0,460,402,-58,58,0,4464,0.0,1.0
971,60,0,137,77,-60,48,9,3064,0.0,1.0
972,669,174,2302,1807,-495,495,0,22134,0.0,1.0
973,118,0,211,93,-118,118,0,2869,0.0,1.0
974,1848,0,11313,9464,-1849,935,144,115042,0.0,1.0
976,7807,3110,17537,12841,-4696,4694,25,41190,0.0,1.0
977,6608,3355,30708,26668,-4040,3958,202,276199,0.0,1.0
978,60024,27793,699217,666975,-32242,32223,251,287347,0.0,1.0
979,24725,23245,137151,135666,-1485,1401,1258,1665967,0.0,1.0
980,183,225,732,811,79,-92,62,17887,1.0,0.0
981,901,0,7561,6798,-763,622,0,11614,0.0,1.0
982,598,0,1430,832,-598,598,0,8445,0.0,1.0
983,8520,6529,25218,23567,-1651,1641,156,350036,0.0,1.0
984,11044,30923,85004,104835,19831,-19882,158,157420,1.0,0.0
988,1595,0,8852,6653,-2199,1595,71,92313,0.0,1.0
989,29,0,42,11,-31,29,44,458,0.0,1.0
991,590,0,13941,13695,-246,226,281,380085,1.0,0.0
992,882,0,4911,4028,-883,882,79,46271,1.0,0.0
993,512,339,1548,1376,-172,172,84,40139,0.0,1.0
994,4602,2337,17726,15461,-2265,2261,206,348619,1.0,0.0
995,420,0,539,120,-419,268,0,8442,0.0,1.0
996,90,0,150,62,-88,90,0,6819,0.0,1.0
999,20954,20563,145130,144590,-540,361,214,416159,1.0,0.0
1000,1475,0,26811,25327,-1484,743,128,122870,0.0,1.0
1002,8966,3565,95025,89618,-5407,5355,343,1005588,1.0,0.0
1005,2790,1162,20725,19084,-1641,1489,146,199353,0.0,1.0
1006,359,717,1776,2135,359,-370,0,22898,0.0,1.0
1007,11029,8743,85967,83676,-2291,2284,214,185836,0.0,1.0
1010,13566,20266,68441,75475,7034,-7126,106,72480,0.0,1.0
1011,447,0,1004,558,-446,445,51,18750,0.0,1.0
1014,14031,5908,58010,49888,-8122,8076,50,49299,0.0,1.0
1017,895,722,6584,6412,-172,162,7,42190,0.0,1.0
1018,135,0,190,57,-133,123,35,5156,1.0,0.0
1019,648,1718,1102,2170,1068,-1069,42,7514,0.0,1.0
1020,150,306,536,691,155,-155,0,2742,0.0,1.0
1021,1780,712,5097,3861,-1236,1054,211,81968,1.0,0.0
1022,764,0,2373,1610,-763,764,78,46999,0.0,1.0
1024,2889,2482,7483,7074,-409,408,45,78353,1.0,0.0
1025,116,87,2922,2893,-29,29,20,29591,1.0,0.0
1026,44,0,101,47,-54,43,0,2904,0.0,1.0
1027,220,0,504,284,-220,220,0,2682,0.0,1.0
1028,30,0,52,19,-33,27,0,1134,1.0,0.0
1029,59,0,100,42,-58,58,0,3046,1.0,0.0
1030,210009,177394,944291,911829,-32462,-12701,655,1394769,0.0,1.0
1031,30,0,49,20,-29,29,0,5674,0.0,1.0
1032,27885,31723,188734,192574,3840,-3881,1107,1618115,1.0,0.0
1033,30,0,42,12,-30,30,0,2037,0.0,1.0
1037,44,0,68,24,-44,44,0,3453,0.0,1.0
1038,60,0,122,62,-60,60,0,4490,0.0,1.0
1039,293,0,474,182,-292,283,24,8279,0.0,1.0
1043,29,0,40,11,-29,29,17,2205,0.0,1.0
1045,30,0,46,16,-30,-8,27,7655,0.0,1.0
1047,29,0,45,11,-34,29,0,2602,0.0,1.0
1048,146,0,339,192,-147,146,0,16537,1.0,0.0
1052,300,0,779,479,-300,300,0,8444,1.0,0.0
1053,88,0,186,99,-87,87,0,8726,0.0,1.0
1054,165,0,1256,801,-455,455,52,12027,0.0,1.0
1055,542,0,1469,927,-542,542,0,5092,0.0,1.0
1057,74,0,134,60,-74,74,81,17786,0.0,1.0
1058,60,0,143,83,-60,58,0,3364,0.0,1.0
1060,21929,18095,91692,87463,-4229,3826,676,1594966,0.0,1.0
1062,44,0,77,33,-44,44,0,2364,0.0,1.0
1063,93116,62616,681816,650577,-31239,29862,738,2005676,0.0,1.0
1065,283,1769,4190,5677,1487,-1492,73,20291,0.0,1.0
1067,4137,1901,11612,9376,-2236,2202,13,24283,0.0,1.0
1069,366,0,1770,1402,-368,361,24,9929,0.0,1.0
1071,451,905,3676,3979,303,-456,0,13188,1.0,0.0
1072,207,0,429,223,-206,206,43,9401,0.0,1.0
1073,44,0,88,45,-43,37,0,1032,1.0,0.0
1074,1354,859,3883,3388,-495,492,93,98310,1.0,0.0
1075,307,0,2723,2416,-307,287,0,11761,0.0,1.0
1077,102,0,980,879,-101,102,75,20972,0.0,1.0
1080,60,0,171,111,-60,55,0,3962,0.0,1.0
1084,13523,0,156468,142941,-13527,13527,3,53816,0.0,1.0
1085,29,0,53,26,-27,27,0,3222,0.0,1.0
1086,45,0,74,30,-44,44,0,2257,1.0,0.0
1087,5911,14495,59543,68135,8592,-8798,0,100796,0.0,1.0
1088,29,0,37,7,-30,29,0,2249,0.0,1.0
1090,60,0,148,88,-60,52,0,2269,1.0,0.0
1091,59,0,152,94,-58,46,0,744,1.0,0.0
1092,90,0,331,240,-91,88,83,16265,1.0,0.0
1095,176,290,1107,1223,116,-123,21,17442,0.0,1.0
1099,29,0,48,18,-30,29,0,2586,1.0,0.0
1100,476,1128,2618,3269,651,-652,20,24279,0.0,1.0
1102,564,0,1517,953,-564,563,40,15426,0.0,1.0
1103,119,0,344,226,-118,117,0,11444,1.0,0.0
1104,3282,1157,28638,26516,-2122,1521,368,564826,1.0,0.0
1105,29,0,335,300,-35,26,0,1980,1.0,0.0
1107,26095,10294,128248,112443,-15805,9125,301,211985,0.0,1.0
1111,160,0,543,353,-190,146,17,4495,1.0,0.0
1112,60,58,486,487,1,-1,0,15055,0.0,1.0
1113,214,0,437,220,-217,213,30,13123,1.0,0.0
1114,29,0,39,10,-29,29,0,2782,1.0,0.0
1115,150,0,385,235,-150,150,11,2702,1.0,0.0
1116,45,0,220,175,-45,45,0,1469,1.0,0.0
1117,350,0,782,431,-351,350,0,14794,0.0,1.0
1118,282,148,727,565,-162,134,0,7307,1.0,0.0
1119,121,115,314,307,-7,7,8,5838,1.0,0.0
1121,151,0,175,25,-150,150,0,2779,1.0,0.0
1122,59,0,462,403,-59,59,0,7354,0.0,1.0
1123,2121,888,9928,8694,-1234,1185,5,46967,0.0,1.0
1125,238,331,2647,2735,88,-99,132,78523,0.0,1.0
1126,1776,0,26275,24499,-1776,1776,0,31597,1.0,0.0
1127,313,0,1704,1392,-312,312,49,12797,0.0,1.0
1128,42710,32475,253780,243553,-10227,10217,1385,3066926,0.0,1.0
1129,29,0,73,44,-29,29,0,2500,0.0,1.0
1136,17336,0,238521,220985,-17536,17337,56,140285,0.0,1.0
1138,148,0,543,336,-207,208,78,28785,1.0,0.0
1139,765,0,1108,343,-765,765,36,3463,0.0,1.0
1140,59,177,63,181,118,-119,0,995,0.0,1.0
1141,62,0,140,78,-62,57,0,6894,0.0,1.0
1142,5306,3141,60076,57913,-2163,2165,55,274101,0.0,1.0
1143,2415,2167,10038,9787,-251,248,110,118855,1.0,0.0
1146,102,177,377,453,76,-76,41,7331,0.0,1.0
1148,293,0,380,585,205,-205,0,2541,0.0,1.0
1149,146,0,288,142,-146,146,17,2491,0.0,1.0
1153,74,0,122,48,-74,74,0,3577,0.0,1.0
1158,88,205,749,867,118,-117,10,4800,0.0,1.0
1159,44,0,202,158,-44,44,31,6016,1.0,0.0
1160,525,240,2250,1965,-285,283,76,43446,0.0,1.0
1161,1465,5868,1617,6020,4403,-4403,0,2624,0.0,1.0
1162,4678,2858,30268,28448,-1820,1615,49,118222,1.0,0.0
1163,0,0,1460,1301,-159,277,0,4624,1.0,0.0
1164,280,0,786,506,-280,280,46,12731,1.0,0.0
1165,120,0,263,143,-120,120,81,13631,0.0,1.0
1167,701,471,1861,1597,-264,230,118,95368,0.0,1.0
1170,325,325,111,0,-111,111,41,1543,0.0,1.0
1171,163,0,212,41,-171,150,14,7773,1.0,0.0
1176,117,60,111,53,-58,58,22,6629,0.0,1.0
1177,25424,19595,122302,115355,-6947,5976,179,185907,0.0,1.0
1178,58,0,87,29,-58,58,0,2678,1.0,0.0
1180,90,0,122,33,-89,87,26,4602,0.0,1.0
1181,58,0,161,103,-58,58,0,2621,0.0,1.0
1185,74,0,187,113,-74,74,10,724,1.0,0.0
1188,1502,241,4432,3191,-1241,1241,0,11000,0.0,1.0
1189,1466,294,15986,14661,-1325,1172,61,61284,1.0,0.0
1190,177,300,811,934,123,-122,38,12742,0.0,1.0
1193,1779,0,10603,8829,-1774,1767,0,64842,1.0,0.0
1194,3378,1760,24112,22494,-1618,1600,56,68267,1.0,0.0
1195,781,559,4114,3863,-251,175,15,37651,0.0,1.0
1196,264,73,938,714,-224,191,0,4594,1.0,0.0
1197,3603,609,52391,49392,-2999,2120,491,537490,1.0,0.0
1198,5474,4422,19538,18491,-1047,1053,483,474961,0.0,1.0
1200,1024,264,8008,7245,-763,740,157,214510,1.0,0.0
1201,338,265,1458,1384,-74,73,16,23778,0.0,1.0
1202,1694,206,5999,4482,-1517,1485,70,64886,0.0,1.0
1203,59,0,94,35,-59,59,0,2098,0.0,1.0
1204,3698,1764,24750,22816,-1934,1934,206,185227,0.0,1.0
1207,88,0,156,68,-88,88,32,6598,1.0,0.0
1209,30,0,41,11,-30,30,34,4223,0.0,1.0
1211,3565,2615,20739,19774,-965,934,101,142123,0.0,1.0
1212,30,0,56,26,-30,30,0,2365,1.0,0.0
1213,117,149,654,685,31,-31,0,10127,1.0,0.0
1214,4220,2558,63476,61668,-1808,1629,83,83593,0.0,1.0
1215,3002,2623,16218,15840,-378,357,372,304547,1.0,0.0
1217,295,709,4072,4486,414,-415,33,3958,0.0,1.0
1218,1358,1202,1906,1751,-155,156,258,169294,0.0,1.0
1219,753,0,2583,1843,-740,714,249,50794,1.0,0.0
1220,179,60,363,244,-119,95,8,15717,0.0,1.0
1221,1430,0,8118,6689,-1429,1388,27,51845,0.0,1.0
1223,59,105,97,144,47,-47,10,3805,1.0,0.0
1224,951,1488,3158,3691,533,-584,56,90480,0.0,1.0
1225,360,301,7938,7877,-61,60,8,63769,1.0,0.0
1227,59,0,338,280,-58,58,41,5902,1.0,0.0
1229,151,0,638,487,-151,145,0,3719,0.0,1.0
1230,150,0,622,472,-150,145,47,10148,0.0,1.0
1231,470,0,1540,1069,-471,467,0,18062,0.0,1.0
1232,104,0,1859,1756,-103,85,16,23960,0.0,1.0
1234,118,0,237,120,-117,118,39,9016,0.0,1.0
1235,90,0,232,131,-101,90,0,6186,1.0,0.0
1236,16440,31968,63827,79355,15528,-15594,0,17742,0.0,1.0
1238,30,0,30,0,-30,27,0,5117,0.0,1.0
1239,60,0,74,13,-61,54,0,3118,0.0,1.0
1240,59,0,131,69,-62,58,0,2132,0.0,1.0
1241,151,0,1183,991,-192,145,0,8673,0.0,1.0
1242,11466,6747,31275,26496,-4779,4592,367,1789921,0.0,1.0
1247,60,0,126,66,-60,60,0,1122,0.0,1.0
1248,44,0,51,7,-44,44,0,2012,0.0,1.0
1249,634,892,11389,11453,64,-257,0,24384,1.0,0.0
1250,525,0,13947,13253,-694,246,126,125782,0.0,1.0
1251,1620,1235,6428,6047,-381,381,99,52250,1.0,0.0
1252,677,0,1906,1229,-677,676,45,19115,0.0,1.0
1253,148,0,244,96,-148,148,0,2847,0.0,1.0
1254,331,0,2888,2557,-331,330,0,18446,1.0,0.0
1255,44,0,112,68,-44,44,0,2619,1.0,0.0
1257,30,0,49,19,-30,30,24,31557,0.0,1.0
1258,1135,0,6637,5502,-1135,1135,58,57265,1.0,0.0
1260,58,0,132,76,-56,57,43,1168,1.0,0.0
1261,295,0,2908,2606,-302,294,29,2403,1.0,0.0
1262,30,0,45,15,-30,30,0,2410,1.0,0.0
1264,1652,1714,6025,6086,61,-62,0,28089,0.0,1.0
1265,60,0,72,12,-60,60,0,8111,1.0,0.0
1266,0,0,92,3,-89,85,7,3187,1.0,0.0
1268,571,746,5108,5284,176,-175,0,16796,0.0,1.0
1269,15370,5734,72714,63082,-9632,9632,55,74488,0.0,1.0
1270,60,0,72,11,-61,60,0,7268,0.0,1.0
1271,90,0,280,190,-90,90,0,3148,1.0,0.0
1272,1752,294,6787,5329,-1458,1337,133,115119,1.0,0.0
1276,60,0,78,20,-58,59,0,2159,1.0,0.0
1279,59,0,112,54,-58,58,0,2845,1.0,0.0
1282,148,0,1021,873,-148,148,0,6826,1.0,0.0
1283,579,294,9606,9288,-318,228,163,143069,0.0,1.0
1285,2978,1903,13323,12223,-1100,1066,201,526866,0.0,1.0
1286,106,0,411,304,-107,99,0,3025,1.0,0.0
1287,76549,53315,332802,309316,-23486,23191,614,2279290,0.0,1.0
1288,60,391,101,432,331,-331,48,1414,1.0,0.0
1289,59,0,85,26,-59,59,0,2235,0.0,1.0
1291,29,0,32,1,-31,29,0,2344,1.0,0.0
1292,1503,0,10942,9439,-1503,1503,0,17061,0.0,1.0
1293,629,361,2653,2384,-269,269,70,26100,0.0,1.0
1294,237,0,934,697,-237,221,26,14605,0.0,1.0
1295,69409,57549,435505,423631,-11874,11835,706,1565520,0.0,1.0
1296,1604,1119,5093,4606,-487,485,81,107637,1.0,0.0
1297,89,0,129,39,-90,89,28,2611,1.0,0.0
1299,59,0,145,86,-59,59,0,6307,1.0,0.0
1303,181,0,518,336,-182,176,84,13551,0.0,1.0
1304,88,0,100,25,-75,74,0,6346,0.0,1.0
1305,1346,0,9885,8540,-1345,1283,3,43363,0.0,1.0
1306,87,0,247,154,-93,88,0,24832,0.0,1.0
1308,207,0,431,226,-205,205,0,7324,0.0,1.0
1310,30,0,76,46,-30,20,37,10799,0.0,1.0
1311,151,0,2256,1333,-923,151,0,17356,0.0,1.0
1312,30,0,51,21,-30,26,0,4837,0.0,1.0
1315,25720,15421,367851,357560,-10291,10293,1063,3434261,0.0,1.0
1317,798,280,3156,2715,-441,436,106,165032,0.0,1.0
1321,60,0,166,107,-59,59,0,4616,1.0,0.0
1324,0,118,38,9,-29,30,0,2442,0.0,1.0
1326,5593,0,18099,12504,-5595,5592,28,30147,1.0,0.0
1328,60,60,661,662,1,-1,29,23321,0.0,1.0
1329,751,0,3059,2303,-756,751,0,19246,1.0,0.0
1330,30,0,48,18,-30,29,0,6677,0.0,1.0
1333,90,187,661,759,98,-98,0,5998,1.0,0.0
1335,30,148,222,334,112,-119,0,3784,1.0,0.0
1337,399,323,1340,1264,-76,70,0,12654,0.0,1.0
1338,29,0,162,132,-30,29,7,8726,0.0,1.0
1341,30,0,32,2,-30,27,0,6422,1.0,0.0
1342,793,512,3370,3087,-283,269,21,81392,1.0,0.0
1343,65,0,83,18,-65,65,0,2349,1.0,0.0
1344,58,0,185,124,-61,58,27,4601,1.0,0.0
1346,301,0,1421,1120,-301,301,6,3087,0.0,1.0
1348,40306,29085,192765,181539,-11226,11203,566,880155,0.0,1.0
1351,236,118,504,387,-117,117,0,5191,0.0,1.0
1353,150,0,227,77,-150,150,0,3917,0.0,1.0
1354,90,0,235,145,-90,90,0,2534,1.0,0.0
1356,180,0,394,185,-209,207,0,7679,1.0,0.0
1358,350,0,730,380,-350,350,0,4516,1.0,0.0
1360,43608,15562,366997,337727,-29270,28094,251,226580,0.0,1.0
1362,205,0,283,79,-204,204,20,4441,0.0,1.0
1363,59,0,112,55,-57,58,0,4846,1.0,0.0
1364,508,0,2282,1775,-507,428,0,5701,0.0,1.0
1365,29,0,105,76,-29,29,0,4454,0.0,1.0
1366,300,390,1466,1555,89,-90,3,31334,0.0,1.0
1367,44,0,71,20,-51,44,0,6989,0.0,1.0
1368,603,0,4123,3519,-604,603,34,20586,1.0,0.0
1369,1001,0,5095,4097,-998,998,45,12511,0.0,1.0
1378,59,0,210,151,-59,58,0,5971,1.0,0.0
1379,89,0,209,120,-89,89,46,6275,1.0,0.0
1380,15284,11164,166479,162358,-4121,4119,85,379179,1.0,0.0
1382,59,713,585,1298,713,-713,0,4892,0.0,1.0
1383,60,0,120,41,-79,59,0,4965,0.0,1.0
1384,204,0,508,305,-203,204,39,3621,1.0,0.0
1385,90,0,136,46,-90,90,0,2284,0.0,1.0
1386,1912,1569,13662,13319,-343,336,132,173510,1.0,0.0
1387,116,0,457,340,-117,116,47,7737,0.0,1.0
1388,1008,0,12584,11581,-1003,1004,0,15250,1.0,0.0
1391,58,0,565,507,-58,58,0,5119,0.0,1.0
1393,783,0,6857,6073,-784,692,11,15616,1.0,0.0
1394,2460,2993,5861,6392,531,-531,102,100656,0.0,1.0
1395,29,0,41,13,-28,29,0,3170,0.0,1.0
1396,118,0,589,471,-118,117,0,6411,1.0,0.0
1397,792,263,2595,2066,-529,529,93,15650,1.0,0.0
1399,44,0,139,97,-42,35,0,6971,0.0,1.0
1401,409,0,764,357,-407,407,24,14632,0.0,1.0
1402,118,0,450,332,-118,118,2,9171,1.0,0.0
1403,30,0,34,5,-29,29,0,2236,0.0,1.0
1406,121,0,148,28,-120,110,0,4690,0.0,1.0
1407,8400,7674,19868,19108,-760,715,373,336698,0.0,1.0
1411,651,909,2053,2312,259,-259,10,53086,0.0,1.0
1412,355,0,481,130,-351,351,0,2158,0.0,1.0
1416,33571,34035,123008,123470,462,-498,181,421468,1.0,0.0
1418,486,0,4237,3747,-490,486,48,28016,1.0,0.0
1419,58,0,66,10,-56,52,0,2545,1.0,0.0
1421,87,0,192,108,-84,84,0,2200,0.0,1.0
1423,1876,780,7603,6507,-1096,1075,21,41213,0.0,1.0
1424,661,301,2951,2592,-359,360,0,32379,0.0,1.0
1425,2159,4726,5451,8017,2566,-2568,389,98004,0.0,1.0
1426,390,339,1505,1455,-50,2,68,42376,1.0,0.0
1427,22871,21138,53193,51460,-1733,1721,290,244671,0.0,1.0
1429,31,0,46,15,-31,29,0,1119,1.0,0.0
1430,209,59,1269,1091,-178,142,57,16024,0.0,1.0
1431,29,0,89,34,-55,26,0,2331,1.0,0.0
1433,287060,243326,2372535,2330941,-41594,39791,174,186212,0.0,1.0
1434,59,0,92,33,-59,59,14,2295,0.0,1.0
1436,29,0,86,55,-31,27,0,4771,1.0,0.0
1438,74,98,966,990,24,-29,0,3846,0.0,1.0
1439,301,59,858,584,-274,272,48,13619,0.0,1.0
1440,726,0,2990,2265,-725,710,0,8910,0.0,1.0
1442,209,0,1110,902,-208,208,0,16464,0.0,1.0
1443,476,0,5848,5370,-478,475,0,13400,1.0,0.0
1444,6411,4275,18378,16245,-2133,1909,49,72836,0.0,1.0
1445,2651,1282,32802,31433,-1369,1368,12,66498,0.0,1.0
